group_id,mass_log_msun,mass_200c_1e14Msun,pos_x,pos_y,pos_z
501384,13.372492355877418,0.23577206967818168,,,
501572,13.382196838097089,0.2410997933274283,,,
501783,13.41035750180342,0.2572512547977557,,,
501944,13.433062964682598,0.2710584588131084,,,
502129,13.378036685036049,0.23880129908473594,,,
502329,13.354274644570605,0.22608650723354035,,,
502508,13.340175874191083,0.21886477708886884,,,
502674,13.342670315545119,0.22012547977561264,,,
503043,13.337487263317133,0.2175140242102157,,,
503217,13.396027833024753,0.2489016829052257,,,
503346,13.306923390152434,0.20273250664304657,,,
503536,13.38521773433666,0.2427826985532915,,,
503682,13.442021717212914,0.27670800118098665,,,
503835,13.379794313845538,0.23976970770593437,,,
504007,13.385331270201133,0.24284617655742516,,,
504115,13.185703471256303,0.1533569530558018,,,
504472,13.401612160479583,0.25212282255683505,,,
504689,13.41231692279244,0.25841452612931826,,,
505072,13.303899124865168,0.20132565692353116,,,
505308,13.350829788079075,0.2243002657218777,,,
505479,13.261303266236874,0.18251697667552438,,,
505656,13.31573241559472,0.20688662533215238,,,
505817,13.358922958509291,0.22851933864777071,,,
506030,13.361086242634686,0.22966046648951893,,,
506236,13.371547754764642,0.23525981694715117,,,
506414,13.402795531842068,0.2528107469737227,,,
506598,13.412483116240953,0.25851343371715413,,,
506879,13.391173767385656,0.24613522291113124,,,
507014,13.307037221352065,0.20278565101860035,,,
507145,13.39530343083137,0.2484868615293766,,,
507308,13.389838085665733,0.2453793917921461,,,
507478,13.299356659310906,0.19923088278712692,,,
507629,13.299778009373984,0.19942426926483628,,,
507802,13.365449847648343,0.2319796279893711,,,
507944,13.350601063058468,0.22418216710953673,,,
508110,13.363172132297233,0.23076616474756453,,,
508319,13.335356908894171,0.2164496604664897,,,
508495,13.391124274394816,0.2461071744906995,,,
508875,13.215852829520928,0.16438145851786257,,,
509087,13.392302758342728,0.24677590788308257,,,
509275,13.391197209465451,0.24614850900501883,,,
509471,13.404857442448776,0.2540138765869502,,,
509598,13.329112810369907,0.21335990552110973,,,
510003,13.335214710548223,0.21637880129908477,,,
510161,13.239225938134478,0.1734706229701801,,,
510345,13.296142914251009,0.19776203129613218,,,
510516,13.390837625120591,0.24594478889873003,,,
510687,13.364409455158206,0.2314245645113674,,,
510818,13.318164422841397,0.20804842043105953,,,
510985,13.324296432089849,0.21100679067020983,,,
511138,13.400129673198844,0.2512636551520521,,,
511238,13.363188801310894,0.2307750221434894,,,
511388,13.382271287820192,0.24114112784174757,,,
511592,13.276985239303606,0.18922793032181884,,,
511761,13.341056698423113,0.21930912311780368,,,
511920,13.314904221754865,0.20649247121346329,,,
512090,13.263468681384236,0.18342928845586062,,,
512277,13.35694617320751,0.22748154709182145,,,
512428,13.307520671370385,0.20301151461470363,,,
512578,13.386986048590659,0.243773250664305,,,
512738,13.213137624330294,0.1633569530558018,,,
512945,13.390081005242859,0.24551668142899327,,,
513092,13.349664895022915,0.22369943903159115,,,
513228,13.383190221950167,0.2416519043401236,,,
513393,13.286661420562483,0.19349129022733946,,,
513942,13.360424129448765,0.22931059935045747,,,
514081,13.294388764183994,0.19696486566282848,,,
514265,13.337236654654042,0.2173885444346025,,,
514432,13.357486957108748,0.22776498376144103,,,
514599,13.374499942544853,0.2368644818423388,,,
514759,13.395202795469663,0.24842928845586051,,,
514904,13.261074883435485,0.1824210215529971,,,
515039,13.386543986407176,0.2435252435783877,,,
515128,13.353849077025737,0.22586507233540035,,,
515510,13.196671576472504,0.1572793032181871,,,
515680,13.370407143051704,0.23464275169766716,,,
516096,13.355588432886638,0.2267714791851197,,,
516277,13.228589470567998,0.16927369353410104,,,
516482,13.339920950643881,0.2187363448479484,,,
516674,13.344423023133949,0.2210156480661355,,,
516788,13.385661147866685,0.2430307056392085,,,
516973,13.341620540883959,0.2195940360200765,,,
517139,13.406344028943119,0.2548848538529667,,,
517288,13.22843794518157,0.16921464422793003,,,
517707,13.205907427422137,0.16065987599645679,,,
517893,13.306268281119623,0.2024269264836142,,,
518082,13.32498256462713,0.21134041925007363,,,
518237,13.314770694440304,0.20642899320932964,,,
518434,13.391738629729382,0.2464555653971066,,,
518580,13.355551678226133,0.2267522881606143,,,
518724,13.314086888351504,0.20610422202539133,,,
518899,13.3988980662176,0.25055211101269514,,,
519152,13.199142929905367,0.15817685267198087,,,
519326,13.362078916168363,0.23018600531443734,,,
519473,13.418404543362268,0.2620622970180096,,,
519627,13.354529785073591,0.22621936817242433,,,
519783,13.357486957108748,0.22776498376144103,,,
519924,13.326375777867778,0.21201948627103595,,,
520097,13.359012726448254,0.2285665780927079,,,
520245,13.322634297713313,0.21020076764097997,,,
520427,13.37877704220294,0.23920873929731337,,,
520634,13.33814111292002,0.2178417478594623,,,
520814,13.395483999934312,0.2485901978151752,,,
520968,13.305320264505932,0.20198553291998853,,,
521156,13.345515245888937,0.221572187776794,,,
521338,13.386022406218824,0.24323294951284297,,,
521452,13.196071944669542,0.15706229701800972,,,
521642,13.235316676687152,0.17191614998523783,,,
521970,13.344039950128082,0.22082078535577235,,,
522130,13.325822056526638,0.21174933569530582,,,
522339,13.179798162253574,0.15128579864186578,,,
522503,13.202578563178339,0.15943312666076184,,,
522727,13.37730582078631,0.23839976380277483,,,
522916,13.31667964338232,0.20733835252435812,,,
523101,13.24944209506375,0.17759964570416298,,,
523668,13.290024747870577,0.19499557130203726,,,
523868,13.301827457078451,0.20036758193091223,,,
524041,13.345335811666674,0.22148066135222894,,,
524230,13.206876047718591,0.16101860053144357,,,
524415,13.269094291253063,0.18582078535577226,,,
524584,13.350088854104403,0.22391792146442294,,,
524732,13.361133697207718,0.22968556244464117,,,
524929,13.234420731213495,0.17156185414821395,,,
525082,13.378790442838017,0.2392161204605845,,,
525230,13.326720362487203,0.21218777679362247,,,
525424,13.308656082427298,0.20354295837023886,,,
525565,13.292496751641025,0.1961086507233539,,,
525715,13.255781540647549,0.18021110126955972,,,
525888,13.272934590496497,0.18747121346324153,,,
526066,13.330630621380312,0.21410687924416852,,,
526249,13.367168222259497,0.2328993209329786,,,
526394,13.389377994678062,0.2451195748449953,,,
526501,13.348967901170003,0.22334071449660434,,,
526662,13.310231272366963,0.20428255093002673,,,
526829,13.379695368356119,0.23971508709772638,,,
527159,13.332465296655075,0.21501328609388848,,,
527354,13.351940249776073,0.22487452022438778,,,
527526,13.238697111153439,0.1732595217006198,,,
527682,13.19629639364871,0.15714348981399495,,,
527846,13.346099340450424,0.2218703867729555,,,
528018,13.372717993768347,0.23589459698848522,,,
528190,13.319945007647972,0.20890315913788007,,,
528323,13.35389449077079,0.2258886920578685,,,
528522,13.177303419140308,0.15041925007381143,,,
528728,13.318127442200593,0.20803070563920859,,,
528847,13.315382099336668,0.20671981104222,,,
529005,13.285447009127136,0.19295098907587804,,,
529366,13.26374471343091,0.1835459108355476,,,
529536,13.249124306268348,0.1774697372305875,,,
529705,13.25536866241177,0.18003985828166544,,,
529912,13.236199612729452,0.1722660171242991,,,
530098,13.323292606082923,0.21051963389430134,,,
530271,13.35062966027457,0.22419692943607958,,,
530428,13.348666384542746,0.2231857100679068,,,
530596,13.363169354066086,0.2307646885149097,,,
530741,13.33638054687004,0.21696043696486564,,,
530882,13.32186195250263,0.2098272807794512,,,
531082,13.334627649729313,0.2160865072335399,,,
531222,13.35044660554388,0.22410245054620634,,,
531357,13.394843930932478,0.24822409211691746,,,
531506,13.352188216915712,0.22500295246530824,,,
532048,13.378291660590728,0.23894154118689126,,,
532212,13.284049224998572,0.19233097136108665,,,
532372,13.218396095514219,0.1653469146737529,,,
532543,13.333236888685509,0.21539563035134374,,,
532695,13.39369304968796,0.24756716858576885,,,
532857,13.323557476419635,0.21064806613522288,,,
532982,13.288258865369798,0.19420431059935056,,,
533108,13.309244696041853,0.20381901387658682,,,
533292,13.26460313422951,0.18390906406849702,,,
533466,13.28422252819906,0.19240773545910858,,,
533859,13.343133159382164,0.2203602007676408,,,
533982,13.33247722356255,0.21501919102450534,,,
534135,13.181705219022799,0.15195157956894015,,,
534322,13.365458138638138,0.23198405668733427,,,
534479,13.36484417747636,0.2316563330380872,,,
534627,13.233728842869228,0.17128875110717434,,,
534742,13.256882999876511,0.18066873339238246,,,
535080,13.18544838149854,0.15326690286389116,,,
535216,13.345928819773611,0.22178328904635344,,,
535352,13.352774793606457,0.22530705639208706,,,
535474,13.315710722795842,0.20687629170357247,,,
535638,13.362415797636839,0.2303646294656039,,,
535791,13.345654111808912,0.22164304694419876,,,
535962,13.314108662409913,0.20611455565397113,,,
536111,13.311556789321008,0.20490699734278134,,,
536297,13.349776654136942,0.22375701210510762,,,
536471,13.324770161556156,0.21123708296427496,,,
536664,13.235845908745489,0.17212577502214368,,,
536828,13.33324581801853,0.21540005904930637,,,
537160,13.216811219167976,0.16474461175081206,,,
537317,13.334018996933628,0.21578387953941505,,,
537481,13.229663783296687,0.1696929436079127,,,
537700,13.303430752250708,0.20110865072335374,,,
537872,13.273396022338591,0.1876705048715674,,,
538244,13.35126403403018,0.2245246530853262,,,
538387,13.230309361140748,0.16994537939179227,,,
538563,13.363477629272339,0.23092855033953333,,,
538686,13.31594308927158,0.20698700915264223,,,
538974,13.346933636920891,0.22229701801003868,,,
539161,13.346082002422506,0.2218615293770295,,,
539298,13.318715677243727,0.20831266607617363,,,
539421,13.336687758955398,0.2171139651609098,,,
539727,13.314978730780465,0.20652790079716546,,,
540096,13.328403080426831,0.2130115146147034,,,
540268,13.340070406733192,0.21881163271331586,,,
540468,13.259250543159652,0.18165633303808668,,,
540600,13.265772876703434,0.1844050782403308,,,
540780,13.31397489023238,0.20605107764983724,,,
540958,13.230773131473484,0.17012695600826705,,,
541110,13.298170827601497,0.19868762917035718,,,
541307,13.364653174765953,0.23155447298494258,,,
541885,13.24315892871898,0.17504871567759056,,,
542395,13.240716496730709,0.17406702096250384,,,
542576,13.340854939669294,0.21920726306465887,,,
542729,13.308668681446227,0.20354886330085653,,,
542880,13.385808851828381,0.2431133746678474,,,
543011,13.222705721702289,0.16699586654856835,,,
543325,13.326665972562662,0.2121612046058455,,,
543476,13.343342586896451,0.2204664895187486,,,
543632,13.285689499063405,0.19305875405964007,,,
543954,13.189901314351964,0.15484647180395616,,,
544307,13.28376912750585,0.19220696781812785,,,
544485,13.218233213267009,0.1652849129022735,,,
544644,13.176830055017076,0.1502553882491878,,,
544812,13.310585766482934,0.20444936521995843,,,
544968,13.344999896785913,0.22130941836433402,,,
545167,13.224995477673673,0.1678786536758193,,,
545331,13.280387067585124,0.19071597283731945,,,
545531,13.303300027571684,0.2010481251845294,,,
545703,13.171765739345883,0.1485134337171536,,,
545863,13.307059351732125,0.20279598464718038,,,
545999,13.29869002743156,0.19892530262769426,,,
546159,13.342069921762683,0.2198213758488334,,,
546271,13.281213246303341,0.19107912607026872,,,
546474,13.303354235262677,0.20107322113965148,,,
546639,13.266123880732993,0.18455417773841165,,,
546944,13.347077816380914,0.22237082964275176,,,
547088,13.325694873269512,0.21168733392382597,,,
547460,13.320821850264613,0.2093253616770004,,,
547616,13.344031239995239,0.220816356657809,,,
547727,13.270599419420272,0.18646589902568628,,,
547892,13.334271468692595,0.2159093593150282,,,
548025,13.238711912274084,0.1732654266312374,,,
548173,13.289297520513848,0.19466932388544464,,,
548331,13.238226913121945,0.17307204015352837,,,
548477,13.351906036298317,0.22485680543253608,,,
548653,13.337572732021115,0.2175568349571894,,,
548997,13.217868445772359,0.1651461470327726,,,
549149,13.292038821375312,0.19590197815175675,,,
549320,13.337289736794657,0.2174151166223799,,,
549497,13.313651177773796,0.20589754945379418,,,
549641,13.200934788268786,0.15883082373782076,,,
549818,13.33329046192996,0.2154222025391199,,,
549953,13.339868189153604,0.21870977266017136,,,
550118,13.299511094575726,0.19930174195453226,,,
550232,13.300266392312045,0.19964865662828474,,,
550403,13.303433940166,0.20111012695600855,,,
550876,13.309301311968483,0.2038455860643635,,,
551015,13.287340142918072,0.1937939179214645,,,
551296,13.322481769182295,0.2101269560082666,,,
551424,13.341661412911057,0.21961470327723606,,,
551556,13.35990098919351,0.2290345438441094,,,
551714,13.342664490467568,0.22012252731030427,,,
551868,13.273245683586728,0.18760555063478035,,,
552392,13.316011226527838,0.20701948627103653,,,
552551,13.312853317621533,0.2055196338943016,,,
552664,13.349811035771506,0.22377472689695851,,,
552802,13.200700608480563,0.15874520224387384,,,
553000,13.324275162879738,0.21099645704162936,,,
553113,13.248480794444204,0.17720696781812817,,,
553278,13.327345357521732,0.21249335695305566,,,
553398,13.195733010993067,0.15693976970770598,,,
553547,13.36231281202886,0.23031000885739575,,,
553634,13.316923853951536,0.20745497490404516,,,
553802,13.28118304793478,0.1910658399763799,,,
553955,13.34368850279587,0.22064216120460606,,,
554133,13.275311694658228,0.1885001476232655,,,
554285,13.308199121045039,0.2033289046353707,,,
554403,13.34857445212578,0.22313847062297035,,,
554706,13.270967158339044,0.18662385591969266,,,
554836,13.260691633275796,0.1822601121936821,,,
554965,13.253384226451614,0.1792190729258931,,,
555121,13.321180048975718,0.20949808089754934,,,
555253,13.299948363163757,0.19950250959551208,,,
555401,13.29009050025252,0.19502509595512255,,,
555531,13.294294359062734,0.19692205491585496,,,
